,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2020-01-02,46.86,49.25,46.63,49.1,49.1,80764599,0.0000,1.0,Semiconductors
2020-01-03,48.03,49.39,47.54,48.6,48.6,73362157,0.0000,1.0,Semiconductors
2020-01-06,48.02,48.86,47.86,48.39,48.39,48176286,0.0000,1.0,Semiconductors
2020-01-07,49.35,49.39,48.04,48.25,48.25,59935556,0.0000,1.0,Semiconductors
2020-01-08,47.85,48.3,47.14,47.83,47.83,53868957,0.0000,1.0,Semiconductors
2020-01-09,48.94,49.96,48.39,48.97,48.97,76649637,0.0000,1.0,Semiconductors
2020-01-10,49.26,49.29,48.0,48.17,48.17,44215594,0.0000,1.0,Semiconductors
2020-01-13,48.66,48.86,48.24,48.75,48.75,33743618,0.0000,1.0,Semiconductors
2020-01-14,48.64,49.04,47.91,48.21,48.21,38694180,0.0000,1.0,Semiconductors
2020-01-15,48.23,49.08,48.12,48.55,48.55,40199943,0.0000,1.0,Semiconductors
2020-01-16,49.17,50.31,48.99,49.77,49.77,58898926,0.0000,1.0,Semiconductors
2020-01-17,50.2,51.05,49.9,50.93,50.93,57722501,0.0000,1.0,Semiconductors
2020-01-21,50.96,51.81,50.7,51.05,51.05,48403014,0.0000,1.0,Semiconductors
2020-01-22,51.63,51.88,51.2,51.43,51.43,40772219,0.0000,1.0,Semiconductors
2020-01-23,51.34,51.75,50.74,51.71,51.71,40135442,0.0000,1.0,Semiconductors
2020-01-24,52.28,52.81,49.47,50.35,50.35,80004909,0.0000,1.0,Semiconductors
2020-01-27,48.45,49.79,47.9,49.26,49.26,48878578,0.0000,1.0,Semiconductors
2020-01-28,50.03,50.85,49.48,50.53,50.53,62343844,0.0000,1.0,Semiconductors
2020-01-29,47.84,48.07,46.1,47.51,47.51,112559197,0.0000,1.0,Semiconductors
2020-01-30,46.49,48.81,46.13,48.78,48.78,70460163,0.0000,1.0,Semiconductors
2020-01-31,48.4,48.58,46.79,47.0,47.0,60322431,0.0000,1.0,Semiconductors
2020-02-03,46.4,48.1,46.23,48.02,48.02,47076956,0.0000,1.0,Semiconductors
2020-02-04,49.21,49.75,48.61,49.45,49.45,46302078,0.0000,1.0,Semiconductors
2020-02-05,50.29,50.42,49.31,49.84,49.84,42737104,0.0000,1.0,Semiconductors
2020-02-06,48.8,49.39,47.63,49.32,49.32,48670617,0.0000,1.0,Semiconductors
2020-02-07,48.91,50.67,48.64,49.73,49.73,53107582,0.0000,1.0,Semiconductors
2020-02-10,49.47,52.3,49.35,52.26,52.26,60971719,0.0000,1.0,Semiconductors
2020-02-11,53.22,54.48,52.91,53.8,53.8,74719054,0.0000,1.0,Semiconductors
2020-02-12,54.53,54.85,53.53,53.89,53.89,45994933,0.0000,1.0,Semiconductors
2020-02-13,53.43,55.03,53.34,54.53,54.53,51640035,0.0000,1.0,Semiconductors
2020-02-14,55.19,55.4,54.56,55.31,55.31,52365370,0.0000,1.0,Semiconductors
2020-02-18,54.94,58.13,54.84,56.89,56.89,70346387,0.0000,1.0,Semiconductors
2020-02-19,57.99,59.27,57.51,58.9,58.9,58597294,0.0000,1.0,Semiconductors
2020-02-20,58.44,59.02,56.15,57.27,57.27,74203373,0.0000,1.0,Semiconductors
2020-02-21,56.71,56.8,52.89,53.28,53.28,88553374,0.0000,1.0,Semiconductors
2020-02-24,48.18,50.28,47.49,49.12,49.12,86624116,0.0000,1.0,Semiconductors
2020-02-25,51.14,51.24,47.12,47.57,47.57,88699382,0.0000,1.0,Semiconductors
2020-02-26,47.7,49.29,47.07,47.49,47.49,86897680,0.0000,1.0,Semiconductors
2020-02-27,45.38,46.24,42.21,44.01,44.01,106416222,0.0000,1.0,Semiconductors
2020-02-28,41.36,46.15,41.04,45.48,45.48,100667707,0.0000,1.0,Semiconductors
2020-03-02,47.42,47.68,44.66,47.46,47.46,102324726,0.0000,1.0,Semiconductors
2020-03-03,49.03,50.2,45.67,46.75,46.75,141972288,0.0000,1.0,Semiconductors
2020-03-04,48.25,50.14,47.21,50.11,50.11,93311779,0.0000,1.0,Semiconductors
2020-03-05,48.68,49.72,47.51,48.11,48.11,98302748,0.0000,1.0,Semiconductors
2020-03-06,49.44,49.54,46.74,48.59,48.59,124590861,0.0000,1.0,Semiconductors
2020-03-09,43.03,46.34,42.51,43.27,43.27,80859774,0.0000,1.0,Semiconductors
2020-03-10,45.41,45.44,43.1,45.38,45.38,76228247,0.0000,1.0,Semiconductors
2020-03-11,44.19,45.97,43.8,45.7,45.7,102319010,0.0000,1.0,Semiconductors
2020-03-12,42.0,42.5,39.0,39.01,39.01,107461521,0.0000,1.0,Semiconductors
2020-03-13,42.2,43.91,39.6,43.9,43.9,86689681,0.0000,1.0,Semiconductors
2020-03-16,39.08,43.37,38.51,38.71,38.71,84545868,0.0000,1.0,Semiconductors
2020-03-17,40.19,42.88,38.3,41.88,41.88,92741881,0.0000,1.0,Semiconductors
2020-03-18,39.54,41.95,36.75,39.12,39.12,106163124,0.0000,1.0,Semiconductors
2020-03-19,39.56,41.7,37.69,39.82,39.82,88939024,0.0000,1.0,Semiconductors
2020-03-20,41.51,42.48,39.58,39.61,39.61,106859502,0.0000,1.0,Semiconductors
2020-03-23,40.62,42.32,38.95,41.64,41.64,101704663,0.0000,1.0,Semiconductors
2020-03-24,44.04,46.81,43.99,46.22,46.22,106794151,0.0000,1.0,Semiconductors
2020-03-25,46.79,47.88,44.43,44.63,44.63,93760389,0.0000,1.0,Semiconductors
2020-03-26,45.78,47.5,45.4,47.5,47.5,73915608,0.0000,1.0,Semiconductors
2020-03-27,46.32,47.98,45.9,46.58,46.58,74599218,0.0000,1.0,Semiconductors
2020-03-30,47.24,48.46,46.66,47.86,47.86,68486602,0.0000,1.0,Semiconductors
2020-03-31,47.93,48.53,45.16,45.48,45.48,83483749,0.0000,1.0,Semiconductors
2020-04-01,44.18,46.85,43.16,43.66,43.66,92083081,0.0000,1.0,Semiconductors
2020-04-02,43.4,45.28,43.1,44.49,44.49,79024133,0.0000,1.0,Semiconductors
2020-04-03,44.3,44.84,41.7,42.59,42.59,79334966,0.0000,1.0,Semiconductors
2020-04-06,44.3,47.58,44.06,47.52,47.52,82293964,0.0000,1.0,Semiconductors
2020-04-07,48.96,49.65,46.68,47.56,47.56,102098689,0.0000,1.0,Semiconductors
2020-04-08,48.07,49.0,47.61,48.79,48.79,64930779,0.0000,1.0,Semiconductors
2020-04-09,49.65,50.25,47.72,48.38,48.38,80357393,0.0000,1.0,Semiconductors
2020-04-13,48.47,51.07,48.23,50.94,50.94,64290112,0.0000,1.0,Semiconductors
2020-04-14,52.24,55.14,52.11,54.93,54.93,85306750,0.0000,1.0,Semiconductors
2020-04-15,53.73,55.57,53.41,54.99,54.99,83814033,0.0000,1.0,Semiconductors
2020-04-16,55.96,58.08,55.63,56.95,56.95,103106456,0.0000,1.0,Semiconductors
2020-04-17,57.35,57.76,55.55,56.6,56.6,76908783,0.0000,1.0,Semiconductors
2020-04-20,55.98,58.63,55.85,56.97,56.97,72367258,0.0000,1.0,Semiconductors
2020-04-21,56.9,57.73,51.41,52.92,52.92,123906390,0.0000,1.0,Semiconductors
2020-04-22,54.91,56.15,54.34,55.92,55.92,63164076,0.0000,1.0,Semiconductors
2020-04-23,56.65,57.29,55.64,55.9,55.9,69662688,0.0000,1.0,Semiconductors
2020-04-24,55.1,56.78,54.42,56.18,56.18,72854752,0.0000,1.0,Semiconductors
2020-04-27,57.44,58.0,56.25,56.49,56.49,62568062,0.0000,1.0,Semiconductors
2020-04-28,57.16,57.35,55.3,55.51,55.51,80501820,0.0000,1.0,Semiconductors
2020-04-29,54.53,54.86,52.74,53.66,53.66,110800859,0.0000,1.0,Semiconductors
2020-04-30,53.43,54.29,52.03,52.39,52.39,65543944,0.0000,1.0,Semiconductors
2020-05-01,51.07,51.95,49.09,49.88,49.88,69562656,0.0000,1.0,Semiconductors
2020-05-04,49.82,52.61,49.73,52.56,52.56,62590577,0.0000,1.0,Semiconductors
2020-05-05,53.43,53.51,51.29,52.19,52.19,56560532,0.0000,1.0,Semiconductors
2020-05-06,52.42,53.31,51.88,52.16,52.16,48138123,0.0000,1.0,Semiconductors
2020-05-07,52.93,52.97,51.62,51.95,51.95,48956641,0.0000,1.0,Semiconductors
2020-05-08,52.15,53.27,51.81,53.19,53.19,40774186,0.0000,1.0,Semiconductors
2020-05-11,52.9,55.89,52.75,55.74,55.74,68746373,0.0000,1.0,Semiconductors
2020-05-12,56.21,56.58,53.75,53.76,53.76,55631098,0.0000,1.0,Semiconductors
2020-05-13,54.04,55.22,51.3,52.18,52.18,76824714,0.0000,1.0,Semiconductors
2020-05-14,52.1,54.54,51.61,54.51,54.51,73813999,0.0000,1.0,Semiconductors
2020-05-15,53.32,54.44,52.86,54.2,54.2,66950863,0.0000,1.0,Semiconductors
2020-05-18,54.98,55.25,54.24,54.59,54.59,48679061,0.0000,1.0,Semiconductors
2020-05-19,54.39,56.73,54.36,55.47,55.47,60388543,0.0000,1.0,Semiconductors
2020-05-20,56.55,56.98,55.63,56.39,56.39,50888191,0.0000,1.0,Semiconductors
2020-05-21,56.68,56.72,54.61,54.65,54.65,48496114,0.0000,1.0,Semiconductors
2020-05-22,54.77,55.37,53.78,55.17,55.17,43524110,0.0000,1.0,Semiconductors
2020-05-26,56.01,56.08,53.02,53.19,53.19,51618865,0.0000,1.0,Semiconductors
2020-05-27,53.27,53.28,49.09,52.74,52.74,102414487,0.0000,1.0,Semiconductors
2020-05-28,52.25,53.54,51.25,51.74,51.74,53754227,0.0000,1.0,Semiconductors
2020-05-29,52.07,53.8,51.85,53.8,53.8,64948312,0.0000,1.0,Semiconductors
2020-06-01,53.31,54.11,52.89,53.63,53.63,36949860,0.0000,1.0,Semiconductors
2020-06-02,53.45,53.57,52.01,53.54,53.54,42855210,0.0000,1.0,Semiconductors
2020-06-03,53.6,53.65,52.33,52.73,52.73,46765332,0.0000,1.0,Semiconductors
2020-06-04,52.59,53.74,52.2,52.63,52.63,44869090,0.0000,1.0,Semiconductors
2020-06-05,52.99,53.57,52.08,53.1,53.1,53908273,0.0000,1.0,Semiconductors
2020-06-08,53.3,53.35,52.26,52.97,52.97,39681749,0.0000,1.0,Semiconductors
2020-06-09,52.95,56.46,52.72,56.39,56.39,79919140,0.0000,1.0,Semiconductors
2020-06-10,57.2,59.0,57.03,57.44,57.44,78719416,0.0000,1.0,Semiconductors
2020-06-11,55.94,56.68,52.8,52.83,52.83,78715402,0.0000,1.0,Semiconductors
2020-06-12,55.01,55.6,52.11,53.5,53.5,71189070,0.0000,1.0,Semiconductors
2020-06-15,52.58,54.73,52.41,54.68,54.68,56740683,0.0000,1.0,Semiconductors
2020-06-16,55.72,56.07,53.59,54.46,54.46,50949745,0.0000,1.0,Semiconductors
2020-06-17,54.79,55.82,54.3,54.55,54.55,45146545,0.0000,1.0,Semiconductors
2020-06-18,54.62,55.12,53.65,54.04,54.04,40354724,0.0000,1.0,Semiconductors
2020-06-19,54.41,55.46,53.82,54.23,54.23,52801461,0.0000,1.0,Semiconductors
2020-06-22,54.67,55.17,53.74,54.76,54.76,44704781,0.0000,1.0,Semiconductors
2020-06-23,55.05,55.37,53.87,53.99,53.99,48089011,0.0000,1.0,Semiconductors
2020-06-24,53.94,54.74,51.92,52.39,52.39,53535548,0.0000,1.0,Semiconductors
2020-06-25,52.56,52.7,50.54,51.93,51.93,51129614,0.0000,1.0,Semiconductors
2020-06-26,51.85,51.95,49.45,50.1,50.1,65485729,0.0000,1.0,Semiconductors
2020-06-29,50.15,50.28,48.42,50.28,50.28,49905813,0.0000,1.0,Semiconductors
2020-06-30,51.16,52.77,50.82,52.61,52.61,42275739,0.0000,1.0,Semiconductors
