,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2020-01-02,238.75,239.91,236.72,239.91,5.97348379848035,5941969,0.0000,1.0,Semiconductors
2020-01-03,235.1,237.83,234.1,236.07,5.8778722033565,5144308,0.0000,1.0,Semiconductors
2020-01-06,232.32,237.27,231.27,237.06,5.90252206772437,6572812,0.0000,1.0,Semiconductors
2020-01-07,238.2,241.77,236.39,239.93,5.97398177553829,7980144,0.0000,1.0,Semiconductors
2020-01-08,239.76,242.04,238.15,240.38,5.98518625934187,6931017,0.0000,1.0,Semiconductors
2020-01-09,243.85,245.93,240.86,243.02,6.05091923098952,6386053,0.0000,1.0,Semiconductors
2020-01-10,247.33,248.55,243.75,244.32,6.08328773975541,7911560,0.0000,1.0,Semiconductors
2020-01-13,247.66,252.99,246.75,251.98,6.27401295294519,7739168,0.0000,1.0,Semiconductors
2020-01-14,250.26,251.28,246.75,247.28,6.15698834433005,8989483,0.0000,1.0,Semiconductors
2020-01-15,247.79,248.69,244.53,245.57,6.11441130587646,6577636,0.0000,1.0,Semiconductors
2020-01-16,247.72,249.17,246.78,248.93,6.19807145160983,7104791,0.0000,1.0,Semiconductors
2020-01-17,249.7,250.0,247.37,249.28,6.20678605012372,6344764,0.0000,1.0,Semiconductors
2020-01-21,247.81,249.29,246.57,247.94,6.17342158724196,5321260,0.0000,1.0,Semiconductors
2020-01-22,249.76,253.59,249.0,250.11,6.2274520980281,5980967,0.0000,1.0,Semiconductors
2020-01-23,251.72,253.2,248.15,252.86,6.2959239434944,6112861,0.0000,1.0,Semiconductors
2020-01-24,257.5,259.5,248.3,250.48,6.23666467359993,9337839,0.0000,1.0,Semiconductors
2020-01-27,238.24,242.25,232.23,240.2,5.98070446582044,11763354,0.0000,1.0,Semiconductors
2020-01-28,242.85,249.27,240.71,247.97,6.17416855282887,7774401,0.0000,1.0,Semiconductors
2020-01-29,247.39,248.84,243.94,245.54,6.11366434028955,6486279,0.0000,1.0,Semiconductors
2020-01-30,241.61,246.35,239.4,245.81,6.1203870305717,7262590,0.0000,1.0,Semiconductors
2020-01-31,243.97,244.45,234.75,236.43,5.88683579039936,9260493,0.0000,1.0,Semiconductors
2020-02-03,235.7,241.11,235.45,240.33,5.98394131669703,6398205,0.0000,1.0,Semiconductors
2020-02-04,246.03,247.9,244.02,247.13,6.15325351639552,6788589,0.0000,1.0,Semiconductors
2020-02-05,251.99,252.4,247.41,250.76,6.24363635241104,5205502,0.0000,1.0,Semiconductors
2020-02-06,252.14,254.25,248.88,254.25,6.33053334902101,5457051,0.0000,1.0,Semiconductors
2020-02-07,252.64,253.53,250.57,251.59,6.26430240031542,4743803,0.0000,1.0,Semiconductors
2020-02-10,252.5,263.0,252.3,262.97,6.54765134628143,13240194,0.0000,1.0,Semiconductors
2020-02-11,267.32,272.5,264.83,267.89,6.67015370253388,15963922,0.0000,1.0,Semiconductors
2020-02-12,270.01,272.8,268.45,272.54,6.78593336850417,9366118,0.0000,1.0,Semiconductors
2020-02-13,270.21,273.48,269.11,270.78,6.74211138740574,13200384,0.0000,1.0,Semiconductors
2020-02-14,287.26,294.97,286.0,289.79,7.21543858097462,26048093,0.0000,1.0,Semiconductors
2020-02-18,285.64,297.31,284.86,296.57,7.38425280361518,15547025,0.0000,1.0,Semiconductors
2020-02-19,301.49,315.41,301.49,314.7,7.83566900663485,17358281,0.0000,1.0,Semiconductors
2020-02-20,312.77,316.32,296.35,308.7,7.68627588925383,20251259,0.0000,1.0,Semiconductors
2020-02-21,304.19,305.2,290.66,294.07,7.32200567137309,19232331,0.0000,1.0,Semiconductors
2020-02-24,270.19,281.87,268.0,273.28,6.80435851964783,21422873,0.0000,1.0,Semiconductors
2020-02-25,276.3,278.79,257.96,262.05,6.52474440161634,26387442,0.0000,1.0,Semiconductors
2020-02-26,262.06,275.45,262.0,267.65,6.66417797783863,18741536,0.0000,1.0,Semiconductors
2020-02-27,254.9,267.0,248.89,252.6,6.29343405820472,22660373,0.1600,1.0,Semiconductors
2020-02-28,242.46,272.46,241.79,270.07,6.728692541961,28366882,0.0000,1.0,Semiconductors
2020-03-02,276.9,277.59,261.0,276.43,6.8871495515025,22268639,0.0000,1.0,Semiconductors
2020-03-03,278.67,281.07,262.46,265.89,6.62454941304851,16319828,0.0000,1.0,Semiconductors
2020-03-04,270.2,284.89,267.2,284.51,7.08845971456779,14935184,0.0000,1.0,Semiconductors
2020-03-05,276.5,283.2,271.5,273.29,6.80891763169742,13508187,0.0000,1.0,Semiconductors
2020-03-06,266.08,268.39,258.0,266.04,6.62828660666977,12885307,0.0000,1.0,Semiconductors
2020-03-09,239.9,259.4,238.18,245.44,6.11504534934983,15353960,0.0000,1.0,Semiconductors
2020-03-10,256.54,261.08,245.99,261.08,6.50471007092671,14516218,0.0000,1.0,Semiconductors
2020-03-11,255.46,256.6,242.57,246.47,6.14070741221582,12551693,0.0000,1.0,Semiconductors
2020-03-12,225.46,236.12,215.8,216.31,5.3892823481008,20413535,0.0000,1.0,Semiconductors
2020-03-13,230.5,241.02,219.61,240.84,6.0004380782978,15870943,0.0000,1.0,Semiconductors
2020-03-16,212.41,226.1,194.0,196.4,4.89323218143867,18174303,0.0000,1.0,Semiconductors
2020-03-17,200.91,220.86,191.0,217.27,5.41320038727688,20840799,0.0000,1.0,Semiconductors
2020-03-18,200.1,209.94,180.68,202.82,5.05318406842867,21727385,0.0000,1.0,Semiconductors
2020-03-19,201.96,216.73,193.39,212.97,5.30606750346738,19137847,0.0000,1.0,Semiconductors
2020-03-20,219.0,230.32,205.13,205.75,5.12618391716398,20115854,0.0000,1.0,Semiconductors
2020-03-23,205.71,216.48,198.52,212.69,5.29909140870769,16096866,0.0000,1.0,Semiconductors
2020-03-24,229.0,252.66,228.05,249.18,6.20822604363995,27541095,0.0000,1.0,Semiconductors
2020-03-25,253.8,261.82,243.66,245.62,6.11952998169534,19835767,0.0000,1.0,Semiconductors
2020-03-26,253.94,262.22,250.0,257.24,6.40903791422242,17439692,0.0000,1.0,Semiconductors
