,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2024-01-02,142.19,142.195,138.781,140.23,138.937212027072,8495776,0.0000,1.0,Semiconductors
2024-01-03,138.89,138.89,136.99,137.6,136.331458139664,8133289,0.0000,1.0,Semiconductors
2024-01-04,135.44,137.3301,134.9409,136.17,134.914641387195,6770279,0.0000,1.0,Semiconductors
2024-01-05,136.16,138.07,135.85,136.73,135.469478716834,6618847,0.0000,1.0,Semiconductors
2024-01-08,136.99,139.15,136.64,139.03,137.748274892133,7729379,0.0000,1.0,Semiconductors
2024-01-09,137.54,140.9476,137.1373,139.89,138.600346505506,5856890,0.0000,1.0,Semiconductors
2024-01-10,139.89,140.03,137.79,139.31,138.025693556952,5652493,0.0000,1.0,Semiconductors
2024-01-11,139.0,139.95,136.03,139.03,137.748274892133,7374872,0.0000,1.0,Semiconductors
2024-01-12,142.12,142.66,139.16,140.2,138.907488598699,6546589,0.0000,1.0,Semiconductors
2024-01-16,140.0,141.23,137.98,141.12,139.819007068818,7483018,0.0000,1.0,Semiconductors
2024-01-17,139.62,139.63,137.35,139.32,138.03560136641,6584710,0.0000,1.0,Semiconductors
2024-01-18,143.148,145.65,142.33,145.29,143.950563612731,12892977,0.0000,1.0,Semiconductors
2024-01-19,147.265,152.77,146.74,151.96,150.5590725211,16193891,0.0000,1.0,Semiconductors
2024-01-22,152.75,154.575,151.87,152.87,151.460683181762,10456110,0.0000,1.0,Semiconductors
2024-01-23,152.87,153.74,151.41,153.5,152.084875177605,6232270,0.0000,1.0,Semiconductors
2024-01-24,154.79,156.32,153.9,154.37,152.946854600436,8237380,0.0000,1.0,Semiconductors
2024-01-25,157.6,157.98,153.67,154.47,153.045932695014,7740870,0.0000,1.0,Semiconductors
2024-01-26,152.21,152.98,150.38,150.72,149.33050414833,7744740,0.0000,1.0,Semiconductors
2024-01-29,150.4,151.235,148.42,149.64,148.260460726885,10770719,0.0000,1.0,Semiconductors
2024-01-30,148.0,148.8,145.57,145.98,144.634202465321,9132768,0.0000,1.0,Semiconductors
2024-01-31,145.34,150.16,144.335,148.51,147.140878258151,21184194,0.0000,1.0,Semiconductors
2024-02-01,140.87,143.91,140.09,141.11,139.809099259361,22810613,0.0000,1.0,Semiconductors
2024-02-02,140.65,142.14,139.26,141.69,140.383752207914,10442665,0.0000,1.0,Semiconductors
2024-02-05,141.86,144.65,141.21,144.03,142.702179621045,8032550,0.0000,1.0,Semiconductors
2024-02-06,144.5,144.81,142.4299,144.1,142.77153428725,7286261,0.0000,1.0,Semiconductors
