,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2022-01-03,56.16,57.095,56.15,56.98,53.3959117395519,2906777,0.0000,1.0,Technology_Hardware
2022-01-04,57.25,59.0,57.25,58.49,54.8109315136257,5745654,0.0000,1.0,Technology_Hardware
2022-01-05,58.37,59.5,57.865,57.98,54.3330109276802,6049085,0.0000,1.0,Technology_Hardware
2022-01-06,57.98,58.7,57.58,58.04,54.3892368789679,3751287,0.0000,1.0,Technology_Hardware
2022-01-07,58.1,58.47,57.32,57.99,54.3423819195615,3516191,0.0000,1.0,Technology_Hardware
2022-01-10,59.165,60.01,58.61,59.88,56.113499385124,10511618,0.0000,1.0,Technology_Hardware
2022-01-11,60.0,60.6773,59.73,60.25,56.4602260847315,7036576,0.0000,1.0,Technology_Hardware
2022-01-12,60.45,60.5101,59.12,59.95,56.179096328293,3098059,0.0000,1.0,Technology_Hardware
2022-01-13,60.5,60.73,59.87,60.17,56.3852581496812,4133003,0.0000,1.0,Technology_Hardware
2022-01-14,59.98,60.77,59.64,60.53,56.7226138574074,5790625,0.0000,1.0,Technology_Hardware
2022-01-18,60.28,60.81,59.4,59.48,55.7386597098727,5053007,0.0000,1.0,Technology_Hardware
2022-01-19,60.0,60.46,57.93,57.96,54.3142689439176,3956465,0.0000,1.0,Technology_Hardware
2022-01-20,58.23,59.045,57.345,57.4,53.7894933985658,2893882,0.0000,1.0,Technology_Hardware
2022-01-21,57.23,57.25,55.26,55.57,52.074601884291,4212116,0.0000,1.0,Technology_Hardware
2022-01-24,54.78,55.59,53.43,55.42,51.9340370060717,5523740,0.0000,1.0,Technology_Hardware
2022-01-25,54.85,56.03,53.6,55.44,51.9527789898343,4421920,0.0000,1.0,Technology_Hardware
2022-01-26,56.19,56.73,54.95,55.34,51.8590690710214,3126660,0.0000,1.0,Technology_Hardware
2022-01-27,55.835,57.6,55.05,55.45,51.9621499817156,4359743,0.0000,1.0,Technology_Hardware
2022-01-28,55.45,56.38,54.7101,56.24,52.7024583403369,3920545,0.0000,1.0,Technology_Hardware
2022-01-31,56.22,56.81,55.945,56.81,53.2366048775701,3318993,0.0000,1.0,Technology_Hardware
2022-02-01,56.88,58.62,56.49,58.57,54.8858994486759,3395185,0.0000,1.0,Technology_Hardware
2022-02-02,58.99,59.71,58.66,59.4,55.6636917748224,3886692,0.0000,1.0,Technology_Hardware
2022-02-03,58.91,60.1,58.84,59.2,55.4762719371968,2814897,0.0000,1.0,Technology_Hardware
2022-02-04,59.08,59.31,58.25,58.74,55.0452063106577,1952084,0.0000,1.0,Technology_Hardware
2022-02-07,59.08,59.63,58.84,58.96,55.251368132046,2132526,0.0000,1.0,Technology_Hardware
2022-02-08,59.11,60.03,58.62,59.95,56.179096328293,2933488,0.0000,1.0,Technology_Hardware
2022-02-09,60.29,61.0,60.055,60.77,56.9475176625582,3346881,0.0000,1.0,Technology_Hardware
2022-02-10,60.44,61.54,60.14,60.72,56.9006627031518,3676756,0.0000,1.0,Technology_Hardware
2022-02-11,60.75,61.3,59.35,59.51,55.7667726855165,2449937,0.0000,1.0,Technology_Hardware
2022-02-14,59.2,59.65,58.23,58.6,54.9140124243198,2902541,0.0000,1.0,Technology_Hardware
