,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2020-01-02,158.78,160.73,158.33,160.62,153.931070957253,22634546,0.0000,1.0,Software
2020-01-03,158.32,159.95,158.06,158.62,152.014359825921,21121681,0.0000,1.0,Software
2020-01-06,157.08,159.1,156.51,159.03,152.407285607844,20826702,0.0000,1.0,Software
2020-01-07,159.32,159.67,157.32,157.58,151.017670037629,21881740,0.0000,1.0,Software
2020-01-08,158.93,160.8,157.95,160.09,153.42314250745,27762026,0.0000,1.0,Software
2020-01-09,161.84,162.22,161.03,162.09,155.339853638782,21399951,0.0000,1.0,Software
2020-01-10,162.82,163.22,161.18,161.34,154.621086964533,20733946,0.0000,1.0,Software
2020-01-13,161.76,163.31,161.26,163.28,156.480296761924,18666414,0.0000,1.0,Software
2020-01-14,163.39,163.6,161.72,162.13,155.378187861409,23500783,0.0000,1.0,Software
2020-01-15,162.62,163.94,162.57,163.18,156.384461205358,21417871,0.0000,1.0,Software
2020-01-16,164.35,166.24,164.03,166.17,159.249944346699,23865360,0.0000,1.0,Software
2020-01-17,167.42,167.47,165.43,167.1,160.141215022768,34371659,0.0000,1.0,Software
2020-01-21,166.68,168.19,166.43,166.5,159.566201683368,29223486,0.0000,1.0,Software
2020-01-22,167.4,167.49,165.68,165.7,158.799517230836,24138777,0.0000,1.0,Software
2020-01-23,166.19,166.8,165.27,166.72,159.777039907815,19680766,0.0000,1.0,Software
2020-01-24,167.51,167.53,164.45,165.04,158.167002557496,24918117,0.0000,1.0,Software
2020-01-27,161.15,163.38,160.2,162.28,155.521941196258,32078067,0.0000,1.0,Software
2020-01-28,163.78,165.76,163.07,165.46,158.569511895076,24899940,0.0000,1.0,Software
2020-01-29,167.84,168.75,165.69,168.04,161.042069254494,35127771,0.0000,1.0,Software
2020-01-30,174.05,174.05,170.79,172.78,165.58467463575,51597470,0.0000,1.0,Software
2020-01-31,172.21,172.4,169.58,170.23,163.140867943302,36142690,0.0000,1.0,Software
2020-02-03,170.43,174.5,170.4,174.38,167.118043540816,30149052,0.0000,1.0,Software
2020-02-04,177.14,180.64,176.31,180.12,172.619004487738,36433339,0.0000,1.0,Software
2020-02-05,184.03,184.2,178.41,179.9,172.408166263291,39186324,0.0000,1.0,Software
2020-02-06,180.97,183.82,180.06,183.63,175.982832523225,27751381,0.0000,1.0,Software
2020-02-07,182.85,185.63,182.48,183.89,176.232004970298,33529074,0.0000,1.0,Software
2020-02-10,183.58,188.84,183.25,188.7,180.841695241151,35844267,0.0000,1.0,Software
2020-02-11,190.65,190.7,183.5,184.44,176.759100531414,53159906,0.0000,1.0,Software
2020-02-12,185.58,185.85,181.85,184.71,177.017856534144,47062921,0.0000,1.0,Software
2020-02-13,183.08,186.23,182.87,183.71,176.059500968478,35295834,0.0000,1.0,Software
2020-02-14,183.25,185.41,182.65,185.35,177.63120409617,23149516,0.0000,1.0,Software
2020-02-18,185.61,187.7,185.5,187.23,179.432912559622,27853113,0.0000,1.0,Software
2020-02-19,188.06,188.18,186.47,187.28,179.969591676395,29997471,0.5100,1.0,Software
2020-02-20,186.95,187.25,181.1,184.42,177.221230761217,36862376,0.0000,1.0,Software
2020-02-21,183.17,183.5,177.25,178.59,171.618802741816,48600385,0.0000,1.0,Software
2020-02-24,167.77,174.55,163.23,170.89,164.219369508646,68311066,0.0000,1.0,Software
2020-02-25,174.2,174.84,167.65,168.07,161.509447207666,68073295,0.0000,1.0,Software
2020-02-26,169.71,173.26,168.21,170.17,163.527474453076,56387148,0.0000,1.0,Software
2020-02-27,163.32,167.03,157.98,158.18,152.005499847139,93174906,0.0000,1.0,Software
2020-02-28,152.41,163.71,152.0,162.01,155.685997156625,97073557,0.0000,1.0,Software
2020-03-02,165.31,172.92,162.31,172.79,166.045203683064,71030810,0.0000,1.0,Software
2020-03-03,173.8,175.0,162.26,164.51,158.088410544018,71677019,0.0000,1.0,Software
2020-03-04,168.49,170.7,165.62,170.55,163.89264128796,49814383,0.0000,1.0,Software
2020-03-05,166.05,170.87,165.69,166.27,159.779709568743,47817251,0.0000,1.0,Software
2020-03-06,162.61,163.11,156.0,161.57,155.263172400444,72821057,0.0000,1.0,Software
2020-03-09,151.0,157.75,150.0,150.62,144.740601763662,70419274,0.0000,1.0,Software
2020-03-10,158.16,161.03,152.58,160.92,154.638544919722,65354385,0.0000,1.0,Software
