,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2021-01-04,133.52,133.6116,126.76,129.41,126.687561596945,143301887,0.0000,1.0,Consumer_Electronics
2021-01-05,128.89,131.74,128.43,131.01,128.253901899511,97664898,0.0000,1.0,Consumer_Electronics
2021-01-06,127.72,131.0499,126.382,126.6,123.936676440562,155087970,0.0000,1.0,Consumer_Electronics
2021-01-07,128.36,131.63,127.86,130.92,128.165795257492,109578157,0.0000,1.0,Consumer_Electronics
2021-01-08,132.43,132.63,130.23,132.05,129.272023096179,105158245,0.0000,1.0,Consumer_Electronics
2021-01-11,129.19,130.17,128.5,128.98,126.26660764063,100620880,0.0000,1.0,Consumer_Electronics
2021-01-12,128.5,129.69,126.86,128.8,126.090394356591,90440255,0.0000,1.0,Consumer_Electronics
2021-01-13,128.76,131.45,128.49,130.89,128.136426376819,88636831,0.0000,1.0,Consumer_Electronics
2021-01-14,130.8,131.0,128.76,128.91,126.198080252393,90221755,0.0000,1.0,Consumer_Electronics
2021-01-15,128.78,130.2242,127.0,127.14,124.465316292679,111598531,0.0000,1.0,Consumer_Electronics
2021-01-19,127.78,128.71,126.938,127.83,125.14080054816,90757329,0.0000,1.0,Consumer_Electronics
2021-01-20,128.66,132.49,128.55,132.03,129.252443842397,104319489,0.0000,1.0,Consumer_Electronics
2021-01-21,133.8,139.67,133.59,136.87,133.99062325766,120529544,0.0000,1.0,Consumer_Electronics
2021-01-22,136.28,139.85,135.02,139.07,136.144341173689,114459360,0.0000,1.0,Consumer_Electronics
2021-01-25,143.07,145.09,136.54,142.92,139.913347526739,157611713,0.0000,1.0,Consumer_Electronics
2021-01-26,143.6,144.3,141.37,143.16,140.148298572124,98390555,0.0000,1.0,Consumer_Electronics
2021-01-27,143.43,144.3,140.41,142.06,139.07143961411,140843759,0.0000,1.0,Consumer_Electronics
2021-01-28,139.52,141.99,136.7,137.09,134.205995049263,142621128,0.0000,1.0,Consumer_Electronics
2021-01-29,135.83,136.74,130.21,131.96,129.18391645416,177523812,0.0000,1.0,Consumer_Electronics
2021-02-01,133.75,135.38,130.93,134.14,131.318055116406,106239823,0.0000,1.0,Consumer_Electronics
2021-02-02,135.73,136.31,134.61,134.99,132.150173402145,82266419,0.0000,1.0,Consumer_Electronics
2021-02-03,135.76,135.77,133.61,133.94,131.122262578586,89880937,0.0000,1.0,Consumer_Electronics
2021-02-04,136.3,137.4,134.59,137.39,134.499683855994,84183061,0.0000,1.0,Consumer_Electronics
2021-02-05,137.35,137.42,135.86,136.76,134.083624713125,75693830,0.2050,1.0,Consumer_Electronics
2021-02-08,136.03,136.96,134.92,136.91,134.230689232772,71297214,0.0000,1.0,Consumer_Electronics
2021-02-09,136.62,137.877,135.85,136.01,133.348302114888,75986989,0.0000,1.0,Consumer_Electronics
