,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2021-01-04,101.5,101.62,99.46,100.07,99.0212207867015,1064042,0.0000,1.0,Consumer_Electronics
2021-01-05,102.02,103.52,102.0,103.11,102.029360201027,1118747,0.0000,1.0,Consumer_Electronics
2021-01-06,100.46,101.99,100.28,101.08,100.020635526329,981494,0.0000,1.0,Consumer_Electronics
2021-01-07,101.08,102.09,100.86,102.0,100.930993506981,760746,0.0000,1.0,Consumer_Electronics
2021-01-08,103.29,104.0,102.94,103.99,102.900137399911,1400388,0.0000,1.0,Consumer_Electronics
2021-01-11,104.33,105.0,103.325,103.84,102.751709468283,1039925,0.0000,1.0,Consumer_Electronics
2021-01-12,104.3,104.48,103.28,104.03,102.939718181678,1189229,0.0000,1.0,Consumer_Electronics
2021-01-13,103.24,104.34,103.2,103.89,102.801185445492,794368,0.0000,1.0,Consumer_Electronics
2021-01-14,103.65,103.98,103.24,103.42,102.336111259725,831125,0.0000,1.0,Consumer_Electronics
2021-01-15,101.79,102.7,101.5308,102.05,100.98046948419,1027698,0.0000,1.0,Consumer_Electronics
2021-01-19,102.03,102.44,101.7,102.23,101.158583002143,701124,0.0000,1.0,Consumer_Electronics
2021-01-20,102.43,103.5999,102.43,102.89,101.811665901306,873980,0.0000,1.0,Consumer_Electronics
2021-01-21,102.91,103.2,101.9,102.55,101.475229256283,652207,0.0000,1.0,Consumer_Electronics
2021-01-22,101.62,101.93,101.03,101.11,100.050321112655,759939,0.0000,1.0,Consumer_Electronics
2021-01-25,99.7,99.94,97.82,99.28,98.2395003467945,1457785,0.0000,1.0,Consumer_Electronics
2021-01-26,99.85,100.18,99.39,99.71,98.6649937507945,774986,0.0000,1.0,Consumer_Electronics
2021-01-27,97.78,98.88,96.89,97.0,95.9833957860503,1115191,0.0000,1.0,Consumer_Electronics
2021-01-28,96.38,98.42,96.2,97.65,96.6265834897712,1439662,0.0000,1.0,Consumer_Electronics
2021-01-29,97.0,97.09,95.09,95.71,94.7069155740502,859262,0.0000,1.0,Consumer_Electronics
2021-02-01,97.61,98.64,96.94,98.53,97.497360688655,1499497,0.0000,1.0,Consumer_Electronics
2021-02-02,99.5,99.83,99.17,99.24,98.1999195650271,1261225,0.0000,1.0,Consumer_Electronics
2021-02-03,108.3,112.29,106.96,111.31,110.143420463353,3026210,0.0000,1.0,Consumer_Electronics
2021-02-04,110.98,111.15,109.01,110.88,109.717927059353,1382386,0.0000,1.0,Consumer_Electronics
2021-02-05,118.03,118.5,115.24,116.71,115.486826001958,2026451,0.0000,1.0,Consumer_Electronics
2021-02-08,114.36,115.64,114.36,115.62,114.408249698795,1067792,0.0000,1.0,Consumer_Electronics
2021-02-09,112.57,113.43,111.9892,112.64,111.459481457121,1003443,0.0000,1.0,Consumer_Electronics
2021-02-10,114.5,114.5,112.28,113.31,112.122459551725,603239,0.0000,1.0,Consumer_Electronics
2021-02-11,114.02,114.74,113.44,113.97,112.775542450888,470333,0.0000,1.0,Consumer_Electronics
2021-02-12,112.81,113.6199,112.79,113.53,112.340153851446,557689,0.0000,1.0,Consumer_Electronics
2021-02-16,115.85,115.9,114.42,114.97,113.765061995074,849391,0.0000,1.0,Consumer_Electronics
2021-02-17,115.31,115.31,113.8569,114.92,113.715586017865,591735,0.0000,1.0,Consumer_Electronics
2021-02-18,113.25,113.8653,112.43,113.52,112.330258656004,567464,0.0000,1.0,Consumer_Electronics
2021-02-19,114.01,117.81,113.91,115.54,114.32908813526,1988637,0.0000,1.0,Consumer_Electronics
2021-02-22,113.53,114.9099,113.03,113.28,112.0927739654,1094383,0.0000,1.0,Consumer_Electronics
2021-02-23,110.97,112.86,109.54,112.43,111.251682352842,1067332,0.0000,1.0,Consumer_Electronics
2021-02-24,108.32,109.97,108.1081,109.6,108.451342042795,1474819,0.0000,1.0,Consumer_Electronics
2021-02-25,108.73,109.0866,106.85,107.08,105.957752791446,1331840,0.0000,1.0,Consumer_Electronics
2021-02-26,106.93,106.99,105.3701,105.81,104.70106297033,967499,0.0000,1.0,Consumer_Electronics
2021-03-01,107.33,108.56,106.85,108.08,106.947272335632,939217,0.0000,1.0,Consumer_Electronics
2021-03-02,107.18,107.26,105.75,105.77,104.661482188562,1082500,0.0000,1.0,Consumer_Electronics
2021-03-03,106.41,106.57,104.5,104.52,103.42458275833,1052731,0.0000,1.0,Consumer_Electronics
2021-03-04,103.31,104.02,100.7301,101.84,100.772670379911,1642465,0.0000,1.0,Consumer_Electronics
2021-03-05,103.61,104.25,101.28,104.14,103.048565331539,1054068,0.0000,1.0,Consumer_Electronics
2021-03-08,102.34,103.0,100.2,100.25,99.199334304655,1242619,0.0000,1.0,Consumer_Electronics
2021-03-09,100.25,101.99,100.09,101.52,100.456024125771,1288543,0.0000,1.0,Consumer_Electronics
2021-03-10,102.47,102.69,100.51,100.99,99.9315787673527,1073362,0.0000,1.0,Consumer_Electronics
2021-03-11,102.28,103.65,101.7725,103.2,102.118416960004,915763,0.0000,1.0,Consumer_Electronics
2021-03-12,103.17,104.59,102.51,104.56,103.464163540097,870150,0.0000,1.0,Consumer_Electronics
2021-03-15,104.88,105.44,104.17,105.39,104.285464761772,876748,0.0000,1.0,Consumer_Electronics
2021-03-16,106.24,107.25,106.15,106.56,105.443202628469,823878,0.0000,1.0,Consumer_Electronics
2021-03-17,105.77,106.3,104.77,105.93,104.819805315632,719069,0.0000,1.0,Consumer_Electronics
2021-03-18,105.94,106.13,104.94,105.34,104.235988784562,860698,0.0000,1.0,Consumer_Electronics
2021-03-19,105.81,105.81,104.5107,105.26,104.156827221027,622650,0.0000,1.0,Consumer_Electronics
