,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2020-01-02,205.68,207.235,203.1,204.72,51.18,624527,0.0000,1.0,Communications_Equipment
2020-01-03,200.0,203.83,198.48,200.85,50.2125,766873,0.0000,1.0,Communications_Equipment
2020-01-06,198.79,203.17,198.0,202.86,50.715,516039,0.0000,1.0,Communications_Equipment
2020-01-07,202.86,205.43,201.3,204.85,51.2125,532930,0.0000,1.0,Communications_Equipment
2020-01-08,204.85,207.79,204.63,206.98,51.745,673786,0.0000,1.0,Communications_Equipment
2020-01-09,208.5,208.9,205.93,206.8,51.7,475370,0.0000,1.0,Communications_Equipment
2020-01-10,207.2,209.66,206.14,207.46,51.865,456514,0.0000,1.0,Communications_Equipment
2020-01-13,208.05,211.5,207.9,211.15,52.7875,607075,0.0000,1.0,Communications_Equipment
2020-01-14,211.91,214.35,211.11,213.05,53.2625,646960,0.0000,1.0,Communications_Equipment
2020-01-15,211.02,216.19,210.72,213.39,53.3475,581083,0.0000,1.0,Communications_Equipment
2020-01-16,215.99,219.41,214.57,219.25,54.8125,639440,0.0000,1.0,Communications_Equipment
2020-01-17,220.0,222.72,219.175,221.87,55.4675,996236,0.0000,1.0,Communications_Equipment
2020-01-21,221.31,224.0,219.3,221.24,55.31,619826,0.0000,1.0,Communications_Equipment
2020-01-22,222.0,225.91,221.67,222.72,55.68,452272,0.0000,1.0,Communications_Equipment
2020-01-23,224.14,230.98,221.48,230.06,57.515,846365,0.0000,1.0,Communications_Equipment
2020-01-24,234.75,241.89,234.34,238.05,59.5125,1608734,0.0000,1.0,Communications_Equipment
2020-01-27,230.1,236.71,227.423,234.97,58.7425,1200656,0.0000,1.0,Communications_Equipment
2020-01-28,235.44,237.84,234.75,236.72,59.18,616143,0.0000,1.0,Communications_Equipment
2020-01-29,237.84,239.02,234.52,235.05,58.7625,452118,0.0000,1.0,Communications_Equipment
2020-01-30,229.11,233.63,228.15,231.74,57.935,691215,0.0000,1.0,Communications_Equipment
2020-01-31,230.54,230.54,222.84,223.34,55.835,1000760,0.0000,1.0,Communications_Equipment
2020-02-03,225.65,227.38,223.64,225.27,56.3175,564385,0.0000,1.0,Communications_Equipment
2020-02-04,228.55,231.67,227.92,231.32,57.83,493530,0.0000,1.0,Communications_Equipment
2020-02-05,233.8,234.63,229.555,229.91,57.4775,658037,0.0000,1.0,Communications_Equipment
2020-02-06,230.76,233.34,229.03,232.52,58.13,464939,0.0000,1.0,Communications_Equipment
2020-02-07,230.58,233.41,230.485,231.77,57.9425,470399,0.0000,1.0,Communications_Equipment
2020-02-10,230.1,234.555,229.51,232.41,58.1025,810076,0.0000,1.0,Communications_Equipment
2020-02-11,233.81,234.62,230.26,231.5,57.875,709662,0.0000,1.0,Communications_Equipment
2020-02-12,231.83,235.18,231.03,234.46,58.615,836230,0.0000,1.0,Communications_Equipment
2020-02-13,232.5,241.35,232.4,237.62,59.405,1516207,0.0000,1.0,Communications_Equipment
2020-02-14,217.5,227.0,217.0,223.47,55.8675,2113794,0.0000,1.0,Communications_Equipment
2020-02-18,223.18,226.3,220.39,225.79,56.4475,861041,0.0000,1.0,Communications_Equipment
2020-02-19,225.97,227.44,223.03,225.02,56.255,719014,0.0000,1.0,Communications_Equipment
2020-02-20,224.4,228.76,223.64,228.28,57.07,747004,0.0000,1.0,Communications_Equipment
2020-02-21,223.49,224.57,220.27,223.46,55.865,964508,0.0000,1.0,Communications_Equipment
2020-02-24,209.99,216.36,209.35,213.75,53.4375,1030436,0.0000,1.0,Communications_Equipment
2020-02-25,216.38,217.49,202.51,205.99,51.4975,1278616,0.0000,1.0,Communications_Equipment
2020-02-26,207.1,209.13,202.81,203.14,50.785,822318,0.0000,1.0,Communications_Equipment
2020-02-27,199.05,203.47,193.05,193.18,48.295,1098974,0.0000,1.0,Communications_Equipment
2020-02-28,187.01,196.11,185.78,193.12,48.28,1217228,0.0000,1.0,Communications_Equipment
2020-03-02,194.68,197.18,190.15,196.59,49.1475,916219,0.0000,1.0,Communications_Equipment
2020-03-03,196.49,198.85,188.62,191.75,47.9375,698751,0.0000,1.0,Communications_Equipment
2020-03-04,197.73,201.86,193.28,201.63,50.4075,713373,0.0000,1.0,Communications_Equipment
2020-03-05,196.93,201.96,195.9,196.56,49.14,559993,0.0000,1.0,Communications_Equipment
2020-03-06,191.56,195.31,186.79,190.78,47.695,965330,0.0000,1.0,Communications_Equipment
2020-03-09,177.39,189.62,177.39,185.69,46.4225,1177290,0.0000,1.0,Communications_Equipment
2020-03-10,189.51,200.435,184.47,199.96,49.99,1359613,0.0000,1.0,Communications_Equipment
2020-03-11,194.68,196.09,181.155,182.2,45.55,1459867,0.0000,1.0,Communications_Equipment
2020-03-12,168.66,174.19,162.58,162.89,40.7225,2067359,0.0000,1.0,Communications_Equipment
2020-03-13,171.47,177.05,157.43,176.76,44.19,1073281,0.0000,1.0,Communications_Equipment
2020-03-16,161.16,171.23,156.89,157.04,39.26,1028207,0.0000,1.0,Communications_Equipment
2020-03-17,160.91,172.26,157.654,168.2,42.05,1494474,0.0000,1.0,Communications_Equipment
2020-03-18,157.73,185.32,157.73,177.0,44.25,1987920,0.0000,1.0,Communications_Equipment
2020-03-19,175.73,189.72,172.65,177.88,44.47,932990,0.0000,1.0,Communications_Equipment
2020-03-20,180.53,187.767,163.51,164.48,41.12,1143605,0.0000,1.0,Communications_Equipment
2020-03-23,163.95,167.65,156.63,161.88,40.47,981704,0.0000,1.0,Communications_Equipment
2020-03-24,171.72,189.53,170.995,186.56,46.64,1473289,0.0000,1.0,Communications_Equipment
2020-03-25,187.5,196.688,185.03,188.33,47.0825,1514557,0.0000,1.0,Communications_Equipment
2020-03-26,188.67,202.66,186.535,200.57,50.1425,1187418,0.0000,1.0,Communications_Equipment
2020-03-27,193.22,196.16,189.785,191.29,47.8225,914765,0.0000,1.0,Communications_Equipment
2020-03-30,191.01,206.94,189.08,205.73,51.4325,1040097,0.0000,1.0,Communications_Equipment
2020-03-31,204.38,208.618,199.22,202.55,50.6375,1132098,0.0000,1.0,Communications_Equipment
2020-04-01,194.59,199.56,188.99,192.77,48.1925,860164,0.0000,1.0,Communications_Equipment
2020-04-02,190.25,198.13,189.06,194.1,48.525,663228,0.0000,1.0,Communications_Equipment
2020-04-03,193.69,197.71,192.18,194.64,48.66,844372,0.0000,1.0,Communications_Equipment
2020-04-06,200.3,208.57,198.72,207.6,51.9,998344,0.0000,1.0,Communications_Equipment
2020-04-07,213.0,215.44,207.37,209.14,52.285,851607,0.0000,1.0,Communications_Equipment
2020-04-08,212.13,215.87,210.31,214.59,53.6475,794280,0.0000,1.0,Communications_Equipment
2020-04-09,211.22,212.5,206.35,209.91,52.4775,1384357,0.0000,1.0,Communications_Equipment
2020-04-13,209.0,211.0,200.67,202.08,50.52,873982,0.0000,1.0,Communications_Equipment
2020-04-14,206.81,210.63,205.0,207.31,51.8275,731425,0.0000,1.0,Communications_Equipment
2020-04-15,204.25,206.55,201.52,204.19,51.0475,477223,0.0000,1.0,Communications_Equipment
2020-04-16,205.0,210.76,203.0,205.21,51.3025,773366,0.0000,1.0,Communications_Equipment
2020-04-17,209.97,211.82,205.45,210.02,52.505,714286,0.0000,1.0,Communications_Equipment
2020-04-20,209.19,214.04,208.02,211.99,52.9975,603928,0.0000,1.0,Communications_Equipment
2020-04-21,210.08,210.72,200.0,200.05,50.0125,719919,0.0000,1.0,Communications_Equipment
2020-04-22,206.88,212.81,205.03,211.37,52.8425,579437,0.0000,1.0,Communications_Equipment
2020-04-23,211.26,213.66,208.25,209.23,52.3075,389958,0.0000,1.0,Communications_Equipment
2020-04-24,211.34,216.92,210.611,216.81,54.2025,629347,0.0000,1.0,Communications_Equipment
2020-04-27,219.0,220.61,215.745,217.91,54.4775,634942,0.0000,1.0,Communications_Equipment
2020-04-28,220.0,221.69,217.15,218.03,54.5075,651272,0.0000,1.0,Communications_Equipment
2020-04-29,221.83,224.0,220.51,222.04,55.51,1079998,0.0000,1.0,Communications_Equipment
2020-04-30,220.8,221.34,217.09,219.3,54.825,743229,0.0000,1.0,Communications_Equipment
2020-05-01,215.86,216.03,205.72,207.64,51.91,761822,0.0000,1.0,Communications_Equipment
2020-05-04,206.8,211.0,205.51,211.0,52.75,612277,0.0000,1.0,Communications_Equipment
2020-05-05,213.65,221.55,212.51,220.44,55.11,1253691,0.0000,1.0,Communications_Equipment
2020-05-06,206.5,212.25,201.25,208.01,52.0025,2490148,0.0000,1.0,Communications_Equipment
2020-05-07,212.22,214.54,209.64,210.43,52.6075,1104233,0.0000,1.0,Communications_Equipment
2020-05-08,213.28,218.77,211.93,218.01,54.5025,1084766,0.0000,1.0,Communications_Equipment
2020-05-11,217.13,225.56,215.32,224.58,56.145,807241,0.0000,1.0,Communications_Equipment
2020-05-12,228.11,229.51,220.69,221.1,55.275,932817,0.0000,1.0,Communications_Equipment
2020-05-13,220.82,223.86,209.09,213.72,53.43,1041418,0.0000,1.0,Communications_Equipment
2020-05-14,209.84,212.55,202.6,205.59,51.3975,785895,0.0000,1.0,Communications_Equipment
2020-05-15,203.53,210.98,202.965,210.45,52.6125,822508,0.0000,1.0,Communications_Equipment
2020-05-18,215.27,219.19,214.0,215.62,53.905,546589,0.0000,1.0,Communications_Equipment
2020-05-19,215.48,221.19,214.64,219.76,54.94,490524,0.0000,1.0,Communications_Equipment
2020-05-20,222.48,225.58,221.94,224.7,56.175,726266,0.0000,1.0,Communications_Equipment
2020-05-21,223.0,226.61,222.37,223.08,55.77,556514,0.0000,1.0,Communications_Equipment
2020-05-22,224.94,225.8,218.35,220.17,55.0425,478633,0.0000,1.0,Communications_Equipment
2020-05-26,224.0,227.375,222.03,222.35,55.5875,419047,0.0000,1.0,Communications_Equipment
2020-05-27,223.28,227.44,218.77,227.31,56.8275,465129,0.0000,1.0,Communications_Equipment
2020-05-28,227.4,229.31,222.39,222.92,55.73,612891,0.0000,1.0,Communications_Equipment
