,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2022-01-03,87.33,87.94,85.76,87.9,84.2726238244389,10653484,0.0000,1.0,Software
2022-01-04,87.9,89.5843,87.73,88.84,85.1738327709119,11958975,0.0000,1.0,Software
2022-01-05,88.49,88.6,86.22,86.46,82.8920484170761,11236680,0.0000,1.0,Software
2022-01-06,86.0,87.4189,85.55,86.34,83.0837950014321,7918392,0.3200,1.0,Software
2022-01-07,86.45,88.0,86.2801,87.51,84.2096699163229,9836795,0.0000,1.0,Software
2022-01-10,87.38,89.38,86.952,89.28,85.9129165824398,11025508,0.0000,1.0,Software
2022-01-11,88.64,89.0,87.4101,88.48,85.143087580805,7166538,0.0000,1.0,Software
2022-01-12,88.89,89.52,87.67,88.31,84.9794989179577,5840337,0.0000,1.0,Software
2022-01-13,88.73,88.92,87.55,87.79,84.4791100668951,6044282,0.0000,1.0,Software
2022-01-14,87.48,88.1,86.66,87.69,84.3828814416907,6054842,0.0000,1.0,Software
2022-01-18,86.87,86.97,85.34,85.55,82.3235888623177,6788183,0.0000,1.0,Software
2022-01-19,85.77,86.69,83.23,83.38,80.2354276953834,10219272,0.0000,1.0,Software
2022-01-20,83.92,85.0,82.52,82.72,79.6003187690347,10836879,0.0000,1.0,Software
2022-01-21,83.36,83.39,82.03,82.22,79.119175643013,11608986,0.0000,1.0,Software
2022-01-24,81.22,82.42,79.59,82.42,79.3116328934217,16771776,0.0000,1.0,Software
2022-01-25,81.33,82.1,80.2,81.07,78.012546453163,13469908,0.0000,1.0,Software
2022-01-26,81.91,82.03,79.275,79.59,76.5883628001387,13971284,0.0000,1.0,Software
2022-01-27,80.11,81.15,79.2,79.78,76.771197188027,10333982,0.0000,1.0,Software
2022-01-28,79.99,80.5,78.57,80.48,77.4447975644574,7854679,0.0000,1.0,Software
2022-01-31,80.49,81.64,80.12,81.16,78.0991522158469,10594228,0.0000,1.0,Software
2022-02-01,81.4,81.4,79.645,81.04,77.9836778656017,8016863,0.0000,1.0,Software
2022-02-02,81.16,82.88,80.84,82.5,79.3886157935852,9287553,0.0000,1.0,Software
2022-02-03,81.63,82.759,81.63,81.94,78.8497354924408,8207183,0.0000,1.0,Software
