,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2022-01-03,255.01,256.7,248.65,255.46,254.721427354812,4318489,0.0000,1.0,Software
2022-01-04,256.85,256.87,243.395,248.23,247.512330354205,7240729,0.0000,1.0,Software
2022-01-05,236.17,238.2,227.31,227.67,227.011772355242,18882465,0.0000,1.0,Software
2022-01-06,228.04,234.48,226.0532,229.15,228.487493456335,9376094,0.0000,1.0,Software
2022-01-07,228.5,232.28,226.05,228.31,227.649922020579,6286718,0.0000,1.0,Software
2022-01-10,225.5,229.83,218.89,229.63,228.966105705338,7803784,0.0000,1.0,Software
2022-01-11,228.8,236.35,226.56,234.84,234.161042824725,7624430,0.0000,1.0,Software
2022-01-12,237.0,239.28,235.76,237.83,237.142398292473,6718884,0.0000,1.0,Software
2022-01-13,237.5,238.79,227.92,228.63,227.968996853248,6680317,0.0000,1.0,Software
2022-01-14,228.03,233.29,227.6074,231.23,230.561479868681,5805137,0.0000,1.0,Software
2022-01-18,228.45,230.73,225.3,226.06,225.406427103378,5973367,0.0000,1.0,Software
2022-01-19,227.47,232.21,226.17,226.27,225.615819962317,5264560,0.0000,1.0,Software
2022-01-20,229.07,231.4,222.49,222.94,222.295447484858,5663652,0.0000,1.0,Software
2022-01-21,223.06,224.77,218.25,218.63,217.997908332352,9128418,0.0000,1.0,Software
2022-01-24,212.39,223.38,207.51,223.03,222.385187281546,11674760,0.0000,1.0,Software
2022-01-25,221.0,223.9,214.67,215.39,214.767275651582,9092713,0.0000,1.0,Software
2022-01-26,219.61,221.46,209.07,211.0,210.389967790908,10029562,0.0000,1.0,Software
2022-01-27,214.08,223.15,212.06,212.74,212.124937193544,9468583,0.0000,1.0,Software
2022-01-28,214.3,222.29,210.88,222.13,221.487789314666,8254892,0.0000,1.0,Software
2022-01-31,222.95,232.91,222.26,232.63,231.957432261607,7084216,0.0000,1.0,Software
2022-02-01,232.37,232.78,226.32,232.12,231.448906747041,6387115,0.0000,1.0,Software
2022-02-02,233.74,234.49,223.0169,225.01,224.359462808684,9378866,0.0000,1.0,Software
2022-02-03,218.07,220.7909,210.4,212.77,212.154850459107,12826597,0.0000,1.0,Software
2022-02-04,214.99,221.67,213.19,219.23,218.596173643606,6176474,0.0000,1.0,Software
2022-02-07,219.0,221.44,216.66,216.97,216.342707637883,3922259,0.0000,1.0,Software
2022-02-08,215.6,217.94,212.15,217.43,216.801377709844,5628683,0.0000,1.0,Software
2022-02-09,221.14,222.19,215.57,222.04,221.398049517978,6107708,0.0000,1.0,Software
2022-02-10,217.7,221.99,215.81,217.67,217.040683834346,5312607,0.0000,1.0,Software
2022-02-11,217.62,219.93,206.1121,207.9,207.29893034943,8165623,0.0000,1.0,Software
2022-02-14,205.8,209.9,204.63,206.4,205.803267071296,7005942,0.0000,1.0,Software
2022-02-15,209.75,214.57,208.52,214.25,213.630571560199,6355740,0.0000,1.0,Software
2022-02-16,211.0,212.42,208.21,211.74,211.127828341455,7072715,0.0000,1.0,Software
2022-02-17,208.33,209.75,199.5,200.03,199.451683683485,8820050,0.0000,1.0,Software
2022-02-18,200.4,202.6,195.79,196.84,196.270906445319,6691812,0.0000,1.0,Software
2022-02-22,195.53,201.46,193.525,195.13,194.565850308246,7789271,0.0000,1.0,Software
2022-02-23,196.35,199.0,190.13,190.54,189.989120677155,7784294,0.0000,1.0,Software
2022-02-24,184.74,204.9,184.44,204.29,203.699367393387,11792612,0.0000,1.0,Software
2022-02-25,204.724,208.4674,201.61,208.09,207.488381031327,5853614,0.0000,1.0,Software
2022-02-28,207.79,211.67,206.95,210.53,209.921326630426,7904654,0.0000,1.0,Software
2022-03-01,213.4,214.39,208.46,208.89,208.286068112999,12587317,0.0000,1.0,Software
2022-03-02,216.1,217.3096,201.1501,210.39,209.781731391134,16670096,0.0000,1.0,Software
2022-03-03,210.39,211.63,204.22,204.75,204.158037465348,6559852,0.0000,1.0,Software
2022-03-04,204.7,206.38,199.26,203.01,202.423068062712,6816423,0.0000,1.0,Software
2022-03-07,203.45,204.93,196.04,196.23,195.662670045545,7043501,0.0000,1.0,Software
2022-03-08,194.28,197.2,189.2,192.08,191.524668309373,8229049,0.0000,1.0,Software
2022-03-09,198.35,205.23,197.22,203.16,202.572634390526,6881263,0.0000,1.0,Software
2022-03-10,199.1,201.2,197.53,200.15,199.571336745736,5604161,0.0000,1.0,Software
2022-03-11,204.77,204.77,197.63,197.9,197.327841828534,5196914,0.0000,1.0,Software
2022-03-14,198.24,200.16,191.82,193.12,192.561661515546,5665470,0.0000,1.0,Software
2022-03-15,198.53,199.96,192.74,196.14,195.572930248857,5276325,0.0000,1.0,Software
2022-03-16,198.66,205.9,197.33,205.57,204.975666724062,6043359,0.0000,1.0,Software
2022-03-17,204.62,210.68,202.5601,210.41,209.801673568175,5842555,0.0000,1.0,Software
2022-03-18,209.23,219.58,208.305,218.8,218.167416837207,12122674,0.0000,1.0,Software
2022-03-21,218.19,219.1,210.61,213.72,213.102103868592,6052850,0.0000,1.0,Software
2022-03-22,213.72,221.85,212.615,218.21,217.579122614474,6990554,0.0000,1.0,Software
2022-03-23,213.87,213.93,208.31,211.11,210.499649764638,8404667,0.0000,1.0,Software
2022-03-24,212.35,214.11,209.87,213.98,213.361352170135,4150252,0.0000,1.0,Software
2022-03-25,214.27,215.86,208.48,211.03,210.419881056471,3393076,0.0000,1.0,Software
2022-03-28,210.38,215.38,209.3,215.28,214.657593677852,4290886,0.0000,1.0,Software
2022-03-29,218.62,222.155,216.77,221.29,220.65021787891,5370373,0.0000,1.0,Software
2022-03-30,219.71,219.85,213.4,214.94,214.318576668141,4951199,0.0000,1.0,Software
2022-03-31,214.5,216.79,211.79,212.32,211.706151475667,7141260,0.0000,1.0,Software
2022-04-01,212.48,214.03,210.04,212.25,211.63635385602,6007859,0.0000,1.0,Software
2022-04-04,214.63,221.0,214.1,218.85,218.217272279812,7845801,0.0000,1.0,Software
2022-04-05,218.0,218.27,208.67,210.14,209.532454178111,7230245,0.0000,1.0,Software
2022-04-06,205.21,205.465,198.08,200.82,200.239399676636,7171285,0.0000,1.0,Software
2022-04-07,199.12,202.72,198.19,200.16,199.581307834257,5245971,0.0000,1.0,Software
2022-04-08,198.64,200.14,196.62,197.17,196.599952366509,3897664,0.0000,1.0,Software
2022-04-11,194.21,197.1,192.16,195.45,194.884925140915,5173760,0.0000,1.0,Software
2022-04-12,199.75,201.12,194.58,194.81,194.246775475577,4832184,0.0000,1.0,Software
2022-04-13,191.985,197.1,189.32,195.72,195.154144530979,8733017,0.0000,1.0,Software
2022-04-14,196.32,196.45,189.22,189.41,188.862387674294,5126676,0.0000,1.0,Software
2022-04-18,188.3,189.35,185.53,187.01,186.469326429278,4899472,0.0000,1.0,Software
2022-04-19,187.24,192.2,185.52,191.39,190.836663201431,6120405,0.0000,1.0,Software
2022-04-20,192.89,193.3,186.08,186.23,185.691581524649,5947447,0.0000,1.0,Software
